kommune;szenario;gitter_id;a_anteil;h_m;h_herkunft;quelle_flaeche_url;quelle_tiefe_url;zugriff
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459400;0.861203;0.2720;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459500;0.915000;0.5146;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459600;0.857259;0.4016;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459700;0.917018;0.3987;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459800;1.000000;0.3867;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4459900;1.000000;0.7886;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460000;1.000000;0.9822;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460100;1.000000;1.0429;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460200;1.000000;0.7235;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460300;1.000000;0.7601;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460500;1.000000;0.6289;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460600;1.000000;0.6653;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460700;1.000000;0.7443;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460800;1.000000;0.7396;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4460900;1.000000;0.7413;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146000E4461000;1.000000;0.7500;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146100E4456700;0.823772;0.5823;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
Halle (Saale);HQhäufig;CRS3035RES100mN3146100E4456800;1.000000;0.3140;karte;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;https://www.geofachdatenserver.de/de/hochwassergefahrenkarte-hq10-download.html;2026-09-17
