kommune;szenario;gitter_id;a_anteil;h_m;h_herkunft;quelle_flaeche_url;quelle_tiefe_url;zugriff
Grimma;HQhäufig;CRS3035RES100mN3121100E4521100;0.284346;0.5468;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4509400;0.053542;0.5095;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4509500;0.003600;0.6072;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4516800;1.000000;3.4051;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4516900;0.909490;2.3411;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4517000;0.459307;1.3937;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4517100;0.000076;0.7500;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121200E4521100;0.287134;0.2950;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121300E4509300;0.022023;0.5865;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121300E4509400;0.031708;0.5483;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121300E4516800;0.989980;2.8793;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121300E4516900;0.227618;2.0172;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121400E4509200;0.005258;0.5863;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121400E4509300;0.056496;0.6844;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121400E4516700;1.000000;2.9557;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
